COD_SAIDA,COD_OP,COD_OS,SKU,NOME_ARQUIVO,ESCOLA,TIRAGEM,PAGINACAO,MARCA,REGIAO,SEGMENTO,ENSINO,TURNO,MODELO,MATERIAL,SEPARACAO,MIOLO_PAPEL,MIOLO_FORMATO,MIOLO_GRAMATURA,MIOLO_COR,CAPA_TIPO,ACABAMENTO1,REFILE,FORMATO_FINAL,MAQUINARIO,DATA_SAIDA,DATA_ENTREGA
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Cachoeirinha,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Itaquera,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Atopp Londrina,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Cascavel,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,CEB São José,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Curitiba Novo Mundo,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Ponta Grossa,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,SJP - Ambiental,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,SJP - Centro,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Umuarama,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Palhoça,20,7,ELITE,SUL,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-17,,,ELITE2024-12-17c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Vila Velha,20,7,ELITE,ES,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-17,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Bangu,23,7,ELITE,RJ,Militar,Regular,,,Prova,23,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Campo Grande 1,86,7,ELITE,RJ,Militar,Regular,,,Prova,86,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Duque de Caxias,28,7,ELITE,RJ,Militar,Regular,,,Prova,28,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Guadalupe,15,7,ELITE,RJ,Militar,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Iguaçuano,52,7,ELITE,RJ,Militar,Regular,,,Prova,52,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Ilha do Governador,19,7,ELITE,RJ,Militar,Regular,,,Prova,19,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Irajá,33,7,ELITE,RJ,Militar,Regular,,,Prova,33,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Madureira 1,39,7,ELITE,RJ,Militar,Regular,,,Prova,39,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Nilópolis,41,7,ELITE,RJ,Militar,Regular,,,Prova,41,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Norte Shopping,21,7,ELITE,RJ,Militar,Regular,,,Prova,21,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Realengo,15,7,ELITE,RJ,Militar,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Santa Cruz,20,7,ELITE,RJ,Militar,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,São Gonçalo,30,7,ELITE,RJ,Militar,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,São João de Meriti,23,7,ELITE,RJ,Militar,Regular,,,Prova,23,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Taquara,13,7,ELITE,RJ,Militar,Regular,,,Prova,13,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Tijuca,16,7,ELITE,RJ,Militar,Regular,,,Prova,16,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Vila Valqueire,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Bonsucesso,23,7,ELITE,RJ,Militar,Regular,,,Prova,23,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-186cc0f50fb304986e2db2249000f19284fc388e2b43d99b7621a3ad1d7ffbcf9e,Bolsão 2025 - versão 3 - 9º Militar,Itaguai,25,7,ELITE,RJ,Militar,Regular,,,Prova,25,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Bangu,20,7,ELITE,RJ,Militar,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Campo Grande 1,32,7,ELITE,RJ,Militar,Regular,,,Prova,32,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Duque de Caxias,19,7,ELITE,RJ,Militar,Regular,,,Prova,19,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Iguaçuano,18,7,ELITE,RJ,Militar,Regular,,,Prova,18,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Ilha do Governador,15,7,ELITE,RJ,Militar,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Irajá,34,7,ELITE,RJ,Militar,Regular,,,Prova,34,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Madureira 1,31,7,ELITE,RJ,Militar,Regular,,,Prova,31,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Nilópolis,26,7,ELITE,RJ,Militar,Regular,,,Prova,26,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Norte Shopping,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Realengo,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Santa Cruz,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,São Gonçalo,11,7,ELITE,RJ,Militar,Regular,,,Prova,11,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,São João de Meriti,15,7,ELITE,RJ,Militar,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Taquara,32,7,ELITE,RJ,Militar,Regular,,,Prova,32,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Tijuca,13,7,ELITE,RJ,Militar,Regular,,,Prova,13,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Vila Valqueire,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Bonsucesso,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-184fb731be42f451d2b6177e785f713984908a6b4051e47377d15379d7565afb2e,Bolsão 2025 - versão 3 - 1ª Militar,Itaguai,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Bangu,20,7,ELITE,RJ,Militar,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Campo Grande 1,32,7,ELITE,RJ,Militar,Regular,,,Prova,32,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Duque de Caxias,19,7,ELITE,RJ,Militar,Regular,,,Prova,19,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Iguaçuano,18,7,ELITE,RJ,Militar,Regular,,,Prova,18,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Ilha do Governador,15,7,ELITE,RJ,Militar,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Irajá,34,7,ELITE,RJ,Militar,Regular,,,Prova,34,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Madureira 1,31,7,ELITE,RJ,Militar,Regular,,,Prova,31,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Nilópolis,26,7,ELITE,RJ,Militar,Regular,,,Prova,26,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Norte Shopping,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Realengo,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Santa Cruz,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,São Gonçalo,11,7,ELITE,RJ,Militar,Regular,,,Prova,11,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,São João de Meriti,15,7,ELITE,RJ,Militar,Regular,,,Prova,15,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Taquara,32,7,ELITE,RJ,Militar,Regular,,,Prova,32,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Tijuca,13,7,ELITE,RJ,Militar,Regular,,,Prova,13,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Vila Valqueire,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Bonsucesso,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-180b9d8668423a8732115ee30a85abf51d3a350b6ed123ae27db143d8a467110ff,Bolsão 2025 - versão 3 - 2ª Militar,Itaguai,10,7,ELITE,RJ,Militar,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ANGLO2024-12-09,0403,,ANGLO2024-12-09e84e636c8da92aeae8241945b82144af7e9263e5c41a2909e6645f3c33aa5c46,Simulado Alante - 6o ano,SÃO JOSÉ,46,12,ANGLO,SP,EFAF,Regular,,,Prova,46,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-09e84e636c8da92aeae8241945b82144af7e9263e5c41a2909e6645f3c33aa5c46,Simulado Alante - 6o ano,CRESCER - JUNDAÍ,74,12,ANGLO,SP,EFAF,Regular,,,Prova,74,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-09e84e636c8da92aeae8241945b82144af7e9263e5c41a2909e6645f3c33aa5c46,Simulado Alante - 6o ano,CHÁCARA SANTO ANT.,30,12,ANGLO,SP,EFAF,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-09ef5fbc9742ae205b66adafb21fe4505f6d328cacc9ccd143c178c03404275a31,Simulado Alante - 7o ano,SÃO JOSÉ,76,10,ANGLO,SP,EFAF,Regular,,,Prova,76,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-09ef5fbc9742ae205b66adafb21fe4505f6d328cacc9ccd143c178c03404275a31,Simulado Alante - 7o ano,CRESCER - JUNDAÍ,64,10,ANGLO,SP,EFAF,Regular,,,Prova,64,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-09ef5fbc9742ae205b66adafb21fe4505f6d328cacc9ccd143c178c03404275a31,Simulado Alante - 7o ano,CHÁCARA SANTO ANT.,44,10,ANGLO,SP,EFAF,Regular,,,Prova,44,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-0920d0ec2e65cb3d385045dd1492c3b24fc6a87a9dd7498361fa080ee695d42802,Simulado Alante - 8o ano,SÃO JOSÉ,59,10,ANGLO,SP,EFAF,Regular,,,Prova,59,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-0920d0ec2e65cb3d385045dd1492c3b24fc6a87a9dd7498361fa080ee695d42802,Simulado Alante - 8o ano,CRESCER - JUNDAÍ,63,10,ANGLO,SP,EFAF,Regular,,,Prova,63,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-0920d0ec2e65cb3d385045dd1492c3b24fc6a87a9dd7498361fa080ee695d42802,Simulado Alante - 8o ano,CHÁCARA SANTO ANT.,50,10,ANGLO,SP,EFAF,Regular,,,Prova,50,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
ANGLO2024-12-09,0403,,ANGLO2024-12-09259a6dc4bc9dfd2564898fd62ede03b581674a6e7f3da6d29a2a064d890b3828,Simulado Alante - 9o ano,SÃO JOSÉ,85,12,ANGLO,SP,EFAF,Regular,,,Prova,85,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-09,2024-12-13
